pid,draft_year,was_drafted,declared_only,path,bio_pos,bio_height_in,bio_weight_lb,bio_pos_code,bio_age_at_draft,bio_combine_height_in,bio_combine_weight_lb,bio_combine_wingspan_in,bio_combine_reach_in,bio_combine_body_fat_pct,bio_combine_hand_length_in,bio_combine_hand_width_in,bio_combine_vertical_standing_in,bio_combine_vertical_max_in,bio_combine_lane_agility_s,bio_combine_sprint_s,bio_combine_bench_reps,bio_combine_wingspan_minus_height_in,bio_country_usa,col_age,col_gp,col_mpg,col_pts36,col_reb36,col_ast36,col_stl36,col_blk36,col_usg_pct,col_ts_pct,col_efg_pct,col_ast_pct,col_tov_pct,col_orb_pct,col_drb_pct,col_stl_pct,col_blk_pct,col_fg3ar,col_ftar,col_ft_pct,col_fg3_pct,col_fg2_pct,col_ortg,col_drtg,col_adj_ortg,col_adj_drtg,col_impact,col_impact_off,col_impact_def,col_value,col_recruit_score,col_rim_fga_share,col_rim_fg_pct,col_mid_fga_share,col_mid_fg_pct,col_dunks_per40,col_games_missed,col_minutes_share,col_usage_rank_team,col_bpm_rank_team,col_team_strength,col_bpm_pct_class,col_bpm_pct_age,col_usg_pct_age,col_ts_pct_age,col_ast_pct_age,col_stl_pct_age,col_blk_pct_age,col_bpm_pct_role,col_usg_pct_role,col_ast_pct_role,col_stl_pct_role,col_blk_pct_role,col_orb_pct_role,col_ts_pct_role,col_shot_proj_3p,col_fg3a_per40,col_gl_team_rank,col_gl_share_20min,col_gl_late_minus_early_pts40,col_gl_late_minus_early_ts,col_gl_late_minus_early_mpg,col_gl_top50_games,col_gl_top50_pts40,col_gl_top50_ts,col_gl_top50_gap_pts40,col_gl_top50_gap_ts,col_gl_mean_opp_rank,col_gl_ncaa_games,col_gl_ncaa_pts40,col_gl_ncaa_ts,col_gl_game_score_sd,col_gl_game_score_cv,col_gl_best5_game_score,col_gl_worst5_game_score,col_lu_on_off_net,col_lu_on_net,col_lu_rapm,col_lu_orapm,col_lu_drapm,col_lu_poss_on,col_lu_reliable,col_hm_share_rim,col_hm_fg_rim,col_hm_assisted_rim,col_hm_share_2pt_j,col_hm_fg_2pt_j,col_hm_assisted_2pt_j,col_hm_share_3,col_hm_assisted_3,col_hm_putback_share,col_sc_unassisted_rim,col_sc_unassisted_3,col_sc_self_created,col_pts_pg,col_reb_pg,col_ast_pg,col_stl_pg,col_blk_pg,col_final_season,col_class_index,col_n_seasons,col_minutes_total,col_first_bpm,col_bpm_delta,col_first_usg,col_usg_delta,col_bpm_mean,col_bpm_max,col_final_is_current,col_z_impact,col_z_ts_pct,col_z_usg_pct,col_z_ast_pct,col_z_stl_pct,col_z_blk_pct,col_z_orb_pct,col_z_fg3ar,col_z_pts36,bio_bmi_proxy,intl_age,intl_gp,intl_minutes,intl_mpg,intl_pts36,intl_reb36,intl_ast36,intl_stl36,intl_blk36,intl_usg_pct,intl_ts_pct,intl_efg_pct,intl_ast_pct,intl_tov_pct,intl_orb_pct,intl_drb_pct,intl_fg3ar,intl_ftar,intl_ft_pct,intl_fg3_pct,intl_impact,intl_level,intl_last_level,intl_n_seasons,intl_best_level,intl_youth_pts36,intl_youth_n,hs_mcdonalds_aa,hs_jordan_brand,hs_hoop_summit,hs_recruit_rank_first,hs_recruit_rank_final,hs_recruit_rank_delta,hs_recruit_rank_points,hs_rsci_rank,pre_transferred,pre_redshirt,pre_medical_redshirt,pre_withdrew_previous_draft,pre_green_room_invite,pre_n_schools,cons_mock_consensus_rank,cons_mock_best_rank,cons_mock_n_sources,cons_bigboard_consensus_rank,med_n_injuries,med_n_surgeries,med_major_injury,med_red_flag,med_months_since_injury,scout_motor,scout_feel_iq,scout_shooting_mechanics,scout_athleticism,scout_defense,scout_size_for_position,scout_ball_skills,scout_upside,scout_floor,scout_character_concern,scout_injury_concern,scout_consistency_concern,scout_age_concern,scout_overall_tone,scout_n_reports,cs_spot_15ft_pct,cs_spot_college3_pct,cs_spot_nba3_pct,cs_spot_attempts,cs_offdrib_15ft_pct,cs_offdrib_college3_pct,cs_onmove_15ft_pct,cs_onmove_college_pct,txt_has_report,txt_words,y_early_war,y_early_war_log,y_redraft_rank,y_early_tier,y_early_tier_code,y_career_tier,y_draft_outcome,y_second_contract_aav,y_earnings_first5,y_all_star_selections,y_minutes_5yr,y_games_5yr,y_allstar_5yr,y_nba_seasons_total,y_s1_minutes,y_s1_war,y_s1_impact,y_s1_pts36,y_s1_tier_code,y_s2_minutes,y_s2_war,y_s2_impact,y_s2_pts36,y_s2_tier_code,y_s3_minutes,y_s3_war,y_s3_impact,y_s3_pts36,y_s3_tier_code,y_s4_minutes,y_s4_war,y_s4_impact,y_s4_pts36,y_s4_tier_code,y_s5_minutes,y_s5_war,y_s5_impact,y_s5_pts36,y_s5_tier_code,intl_lg_adj_pts36,intl_lg_strength,intl_prev_pts36,intl_season_gap,intl_src,intl_two_minutes,intl_two_pts36,col_basic_fill,bio_measure_src
P8c68a86e22,2018,0,0,college_2008plus,G/F,79.0,225.0,3.0,23.37518822724161,,,,,,,,,,,,,,1,23.225188227241617,31.0,36.0323,15.050995912001175,6.316932307957028,2.1915337072571,0.7735059932338485,0.5800795397462832,21.6,50.52,48.1,12.5,11.1,3.7,16.2,1.2,1.7,0.4128878281622912,0.217,0.703,0.353,0.447,102.9,105.701,106.859,105.096,0.375353,0.955795,-0.580443,2.36404,,0.2171837708830549,0.5494505494505495,0.3723150357995227,0.3846153846153846,0.1790508211583997,0.0,0.18,3.0,3.0,-0.9,49.0,53.0,69.0,24.0,61.0,27.0,66.0,54.0,66.0,79.0,28.0,55.0,12.0,28.0,0.525,6.2,,,,,,,,,,,,,,,,,,,10.035,-1.688,0.866,0.51,0.356,1260.0,0.0,0.193,0.568,0.5,0.394,0.388,0.547,0.413,0.967,0.173,0.096,0.014,0.289,15.0645,6.3226,2.1935,0.7742,0.5806,2018.0,5.0,5.0,3526.7799,-6.39546,6.770813,16.6,5.0,-1.8559934,1.7424,1.0,0.126,-0.553,0.465,0.008,-0.656,-0.106,-0.381,0.221,0.543,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,,-0.0365431400479679,0.0,68.0,bust_track,1.0,cup_of_coffee,undrafted,,221820.0,0.0,299.0,24.0,0.0,2,259.0,0.089532789,-2.06765993,13.2,0.0,40.0,-0.126075929047968,-8.999473685973932,13.333333333333334,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0
P5c0dd77b3d,2018,0,0,college_pre2008_or_unlinked,F,77.0,220.0,4.0,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,,3.4295895977593944,1.4883,29.0,rotation_track,2.0,role_player,undrafted,6443984.0,2377589.0,0.0,4392.6,218.0,0.0,6,40.0,-0.21613697,-13.33716219,8.0,0.0,194.0,-0.5742734322406056,-8.555564651272745,9.627906976744184,0.0,972.0,0.57,-1.63,8.8,0.0,1366.2,1.69,-0.5,10.608695652173912,1.0,1820.4,1.96,-0.78,9.51219512195122,1.0,,,,,0.0,,,0.0,0.0
P9ce3123e64,2018,0,0,college_2008plus,C,84.0,260.0,6.0,20.465537303216973,,,,,,,,,,,,,,0,19.31553730321697,38.0,8.2895,12.0001447614452,12.11436154170939,1.0283853067133122,0.9141685264491222,2.057204897762229,18.1,52.57,51.1,4.8,15.0,17.6,18.5,1.4,5.7,0.0,0.284,0.6,,0.511,112.1,93.2501,115.227,87.954,5.36442,1.63933,3.72509,0.786574,90.8,0.4431818181818182,0.6923076923076923,0.5340909090909091,0.3829787234042553,0.6349186193059704,0.0,0.041,5.0,8.0,28.1,91.0,93.0,43.0,52.0,12.0,40.0,92.0,88.0,44.0,30.0,62.0,76.0,99.0,30.0,0.465,0.0,4.0,0.05,-1.86,13.0,-4.38,15.0,9.23,50.1,-6.99,0.0,82.58,4.0,12.31,55.1,3.36,1.31,5.98,-0.26,-0.595,19.127,2.431,1.647,0.784,539.0,1.0,0.466,0.659,0.556,0.534,0.383,0.889,0.0,,0.317,0.207,,,2.7632,2.7895,0.2368,0.2105,0.4737,2017.0,2.0,2.0,525.0002000000001,1.84689,3.51753,14.1,4.000000000000002,3.605655,5.36442,0.0,1.399,-0.155,-0.287,-1.06,-0.411,1.675,3.345,-1.458,-0.212,25.9,20.07,26.0,424.816681,16.339103115384617,15.25363830993256,8.050531330242185,1.6101062660484369,1.3558789608828945,2.288045746489884,14.962124333342738,60.6,58.26771653543307,,,,,0.0078740157480314,0.3858267716535433,0.6530612244897959,0.0,9.192307692307692,3.0,3.0,3.0,3.0,21.0,2.0,0,0,0,50.0,50.0,0.0,3.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,,-0.158945696,0.0,74.0,bust_track,1.0,cup_of_coffee,undrafted,,47370.0,0.0,56.0,5.0,0.0,1,56.0,-0.158945696,-8.304148997,9.3,0.0,,,,,,,,,,,,,,,,,,,,,10.9826,0.72,,0.0,0.0,,,0.0,0.0
P7f30d796bb,2018,0,0,international,G,76.0,200.0,2.0,28.55,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,24.3,28.4,28.0,504.0,18.0,14.0,1.6428571428571428,2.2857142857142856,1.0714285714285714,0.0714285714285714,14.351428571428572,55.1,51.25786163522013,,,,,0.6415094339622641,0.270440251572327,0.7674418604651163,0.3823529411764705,4.214285714285714,4.0,3.0,14.0,4.0,19.049594413007693,5.0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,,-0.699773943,0.0,95.0,bust_track,1.0,cup_of_coffee,undrafted,,194220.0,0.0,167.0,12.0,0.0,1,167.0,-0.699773943,-11.01164712,7.1000000000000005,0.0,,,,,,,,,,,,,,,,,,,,,14.0,1.0,14.311,0.0,0.0,1030.4,14.101,0.0,0.0
P666726f41f,2001,0,0,college_pre2008_or_unlinked,,,212.0,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,,-0.204314796,0.0,40.0,bust_track,1.0,cup_of_coffee,undrafted,,,0.0,75.0,6.0,0.0,1,75.0,-0.204314796,-8.07038584,5.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0
P2864fd765b,2000,0,0,college_pre2008_or_unlinked,C,82.0,220.0,6.0,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,,-0.3105851269999999,0.0,52.0,bust_track,1.0,cup_of_coffee,undrafted,,465850.0,0.0,183.0,21.0,0.0,2,133.0,-0.202203794,-5.725242487,5.8,0.0,50.0,-0.108381333,-6.942222468,3.9,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0
P530a84e49c,2000,0,0,college_pre2008_or_unlinked,F,81.0,245.0,4.0,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,,-0.001070575,0.0,33.0,bust_track,1.0,cup_of_coffee,undrafted,,,0.0,1.0,1.0,0.0,1,1.0,-0.001070575,-4.881170037,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0
P3cfed129a3,2000,0,0,college_pre2008_or_unlinked,G/F,79.0,220.0,3.0,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,,1.0523970940000005,0.719,21.0,starter_track,3.0,role_player,undrafted,3441900.0,6067254.0,0.0,6465.0,280.0,0.0,8,184.0,-0.187823163,-4.754040798,11.8,0.0,1273.0,1.924283474,0.220435457,10.4,2.0,1931.0,0.685330723,-2.053211117,11.6,0.0,1245.0,-1.354788886,-4.889970615,8.1,0.0,1832.0,-0.014605054,-2.765690079,9.6,0.0,,,,,0.0,,,0.0,0.0
P8105ba296c,2000,0,0,college_pre2008_or_unlinked,C,83.0,240.0,6.0,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,,-1.5439797429999995,0.0,61.0,bust_track,1.0,fringe,undrafted,807546.0,2075984.0,0.0,1511.0,122.0,0.0,6,19.0,-0.070983157,-9.949607943,19.0,0.0,848.0,-1.323573376,-5.803356266,15.199999999999998,0.0,12.0,0.003031303,-2.261055923,20.0,0.0,473.0,0.028805433,-2.631304601,14.6,0.0,159.0,-0.181259946,-4.961636829,12.7,0.0,,,,,0.0,,,0.0,0.0
Pc86b9a08db,2007,0,0,college_pre2008_or_unlinked,F,80.0,185.0,4.0,27.15,78.5,185.0,83.5,103.0,5.3,,,33.0,43.0,11.64,3.08,0.0,5.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,20.3,26.0,3.0,52.903333333333336,17.634444444444444,6.804864217755655,4.763404952428958,1.360972843551131,4.082918530653393,0.6804864217755655,0.131,33.9,23.1,5.6,5.6,1.8,11.3,0.1538461538461538,0.3076923076923077,1.0,0.0,,2.0,2.0,1.0,2.0,,,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,13.580523765,2.6797,11.0,star_track,4.0,starter,undrafted,,6888680.0,0.0,6451.0,286.0,0.0,5,2166.0,6.263689853,2.672613421,12.2,4.0,2068.0,5.150065977,2.016422857,11.033413926499032,3.0,1052.0,2.065503616,0.717172436,11.1,2.0,1042.0,0.36547188,-2.0661102219999994,9.493282149712092,0.0,123.0,-0.264207561,-6.974263725,5.8,0.0,5.7841,0.85,,1.0,0.0,,,0.0,1.0
Pff1fab2e32,2006,1,0,international,F/C,84.0,245.0,5.0,20.66,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,24.4,20.27,34.0,766.0,22.529411764705884,19.033942558746737,8.741514360313316,0.6579634464751958,2.255874673629243,2.0678851174934727,18.32522193211488,60.8,57.02054794520548,,,,,0.4041095890410959,0.3184931506849315,0.7741935483870968,0.3813559322033898,13.705882352941176,4.0,3.0,5.0,4.0,13.695418812686365,3.0,0,0,0,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,,0.0,0.0,0.0,0.0,,4.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0,2.0,1.0,0.0,1.0,1.0,0.2,1.0,,,,,,,,,1,529.0,-0.857493007,0.0,66.0,bust_track,1.0,role_player,bust,11862500.0,29544011.0,0.0,11095.0,367.0,0.0,10,1629.0,0.464529353,-2.263311116,17.9,0.0,1861.0,-0.50350509,-3.248321241,17.0,0.0,2453.0,-0.5180355,-3.163741167,19.2,0.0,2799.0,1.317315056,-1.825046666,19.0,0.0,2353.0,-1.617796826,-4.100830216,23.3,0.0,19.0339,1.0,,0.0,0.0,,,0.0,0.0
P27f732ca1a,2006,1,0,college_2008plus,F/C,83.0,234.0,5.0,20.93,82.0,234.0,88.75,110.0,8.7,,,26.5,34.0,12.02,3.43,8.0,6.75,1,20.78,37.0,33.7,16.02373887240356,9.785163204747771,0.5768545994065283,1.4421364985163203,2.104451038575668,,59.7,56.9,3.3,10.9,11.0,17.1,2.3,6.1,0.0,0.47,0.646,,0.569,,,,,,,,,,,,,,,0.0,0.168,,,0.0,,,,,,,,,,7.0,79.0,93.0,78.0,85.0,0.488,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,9.16,0.54,1.35,1.97,2006.0,2.0,2.0,1598.9,,,,,,,1.0,,1.042,,-1.353,0.331,1.908,1.303,-1.307,1.009,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,10.0,12.0,2.0,5.0,12.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,,1.0,1.0,0.0,1.0,,2.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,1.0,1.0,1.0,0.0,0.2,1.0,,,,0.0,,,,,1,351.0,29.796562115,3.4274,4.0,star_track,4.0,star,exceeded_expectations,,,7.0,13178.0,379.0,0.0,16,1392.0,1.74674163,-0.285288973,16.5,1.0,2649.0,4.242447459,0.404756053,20.9,2.0,3004.0,7.720210051,1.95633698,20.3,3.0,2922.0,6.881575233,1.548284046,19.6,3.0,3211.0,9.205587742,2.488873925,22.6,3.0,,,,,0.0,,,0.0,1.0
P49164b4255,2006,1,0,college_2008plus,F,80.0,198.0,4.0,21.93,78.5,198.0,82.0,105.0,6.8,,,25.5,30.5,11.46,3.37,11.0,3.5,1,21.78,33.0,36.9,27.37560975609756,5.385365853658537,1.7170731707317073,1.0341463414634149,0.3219512195121951,,61.4,55.6,11.1,7.7,4.0,12.6,1.6,0.9,0.2803889789303079,0.504,0.772,0.428,0.523,,,,,,,,,,,,,,,0.0,0.184,,,0.0,,,,,,,,,,69.0,46.0,19.0,7.0,91.0,0.589,5.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.06,5.52,1.76,1.06,0.33,2006.0,3.0,3.0,2259.3,,,,,,,1.0,,1.315,,-0.31,-0.457,-0.414,-0.57,-0.137,3.893,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,0.0,0.0,0.0,0.0,1.0,1.0,3.5,3.0,2.0,,0.0,0.0,0.0,0.0,,4.0,5.0,5.0,2.0,3.0,3.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,0.6,1.0,,,,0.0,,,,,1,285.0,-5.544267362,0.0,79.0,bust_track,1.0,fringe,bust,,16920989.0,0.0,3278.0,161.0,0.0,3,2326.0,-4.280820138,-6.35555018,15.4,0.0,711.0,-1.106755235,-5.768336443,11.983403656821377,0.0,241.0,-0.156691989,-3.986186244,11.9,0.0,,,,,,,,,,,,,,,0.0,,,0.0,1.0
Pf919ba1bb3,2006,1,0,college_2008plus,G,76.0,212.0,2.0,22.75,74.25,212.0,78.25,97.0,10.0,,,32.0,38.0,10.53,3.23,14.0,4.0,1,22.6,33.0,34.7,21.288760806916425,5.97579250720461,3.143515850144092,1.4420749279538905,0.6639769452449567,,54.1,49.2,21.0,10.2,5.9,14.7,2.3,2.1,0.4618181818181818,0.313,0.791,0.35,0.463,,,,,,,,,,,,,,,0.0,0.174,,,0.0,,,,,,,,,,,,,,,0.569,8.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.52,5.76,3.03,1.39,0.64,2006.0,4.0,4.0,2165.9,,,,,,,1.0,,0.14,,1.014,0.331,0.121,-0.062,0.62,2.347,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,40.0,56.0,16.0,4.0,56.0,0.0,1.0,1.0,0.0,1.0,1.0,7.5,7.0,2.0,,0.0,0.0,0.0,0.0,,4.0,3.0,4.0,4.0,3.0,5.0,4.0,4.0,3.0,1.0,0.0,1.0,0.0,0.5,1.0,,,,0.0,,,,,1,313.0,4.662341887,1.7338,15.0,starter_track,3.0,starter,met_expectations,4250000.0,15721401.0,0.0,8850.0,324.0,0.0,11,1879.0,0.055656934,-2.692071243,17.5,0.0,1259.0,0.532582239,-1.92126637,15.900000000000002,0.0,2494.0,3.777694222,0.2160149219999999,18.0,2.0,1667.0,-0.036079333,-2.79246763,16.6,0.0,1551.0,0.332487825,-2.330718047,15.4,0.0,,,,,0.0,,,0.0,1.0
P4634e39421,2006,1,0,college_2008plus,G/F,80.0,222.0,3.0,19.85,79.0,222.0,87.0,107.5,5.7,,,33.0,40.5,11.03,3.32,9.0,8.0,1,19.7,33.0,30.8,17.812987012987012,7.433766233766234,2.407792207792208,2.057142857142857,1.8467532467532468,,53.9,49.5,12.3,14.8,6.2,13.5,3.3,4.4,0.2167487684729064,0.34,0.732,0.318,0.5,,,,,,,,,,,,,,,1.0,0.149,,,0.0,,,,,,,,,,78.0,97.0,83.0,23.0,52.0,0.527,3.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.24,6.36,2.06,1.76,1.58,2006.0,2.0,2.0,1915.4,,,20.3,,,,1.0,,0.107,,-0.149,1.457,1.149,0.018,-0.403,1.463,24.4,18.97,8.0,132.0,16.5,22.90909090909091,12.0,2.1818181818181817,2.1818181818181817,3.272727272727273,23.869090909090907,52.8,51.31578947368421,,,,,0.1578947368421052,0.1052631578947368,0.75,0.3333333333333333,13.375,1.0,1.0,1.0,1.0,22.90909090909091,1.0,1,1,1,6.0,7.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,4.5,3.0,2.0,,0.0,0.0,0.0,0.0,,5.0,3.0,3.0,5.0,3.0,3.0,2.0,5.0,3.0,1.0,0.0,1.0,0.0,0.6,1.0,,,,0.0,,,,,1,254.0,19.066852545,2.9991,7.0,star_track,4.0,semi_star,exceeded_expectations,17888931.0,24117597.0,0.0,13375.0,372.0,0.0,17,2103.0,2.178376862,-0.720493085,15.5,1.0,3000.0,3.970038881,-0.159001597,20.5,1.0,2945.0,1.310624501,-1.87851605,20.2,0.0,3175.0,6.610446382,1.3378973580000002,19.0,3.0,2152.0,4.997365919,1.819144173,19.5,3.0,6.8727,0.3,,1.0,0.0,,,0.0,1.0
P4b8155700b,2006,1,0,college_2008plus,C,84.0,249.0,6.0,20.01,83.0,249.0,89.75,113.0,10.0,,,26.5,30.0,12.68,3.63,13.0,6.75,1,19.86,25.0,25.7,18.770428015564203,11.598443579766537,1.1766536964980543,1.2326848249027238,4.034241245136187,25.9,58.6,55.2,7.6,15.4,13.1,24.1,2.0,10.8,0.0,0.423,0.676,,0.552,,,,,,,,,,,,,,,8.0,0.097,2.0,,0.0,,,,,,,,,93.0,60.0,86.0,95.0,90.0,75.0,0.503,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.4,8.28,0.84,0.88,2.88,2006.0,2.0,2.0,1258.1,,,20.8,5.099999999999998,,,1.0,,0.864,1.352,-0.778,-0.007,4.007,1.864,-1.307,1.707,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,0.0,0.0,0.0,0.0,1.0,1.0,9.0,9.0,2.0,,0.0,0.0,0.0,0.0,,4.0,3.0,3.0,3.0,4.0,2.0,3.0,5.0,3.0,0.0,0.0,1.0,0.0,0.5,1.0,,,,0.0,,,,,1,310.0,-0.449351365,0.0,62.0,bust_track,1.0,fringe,bust,,7398120.0,0.0,524.0,90.0,0.0,4,119.0,-0.121649963,-4.727309685,9.5,0.0,99.0,-0.058122945,-3.881439236,12.900000000000002,0.0,255.0,-0.191138585,-4.15861145,15.607058823529412,0.0,51.0,-0.078439872,-5.693768581,14.4,0.0,,,,,,,,,,0.0,,,0.0,1.0
P14d000eef5,2006,1,0,college_2008plus,G,75.0,190.0,2.0,22.0,76.0,190.0,75.25,97.5,7.0,,,27.5,33.0,10.94,3.29,6.0,-0.75,1,21.85,36.0,37.1,25.985983827493264,1.9115902964959568,2.561725067385445,1.3973045822102426,0.0582210242587601,31.5,63.8,57.8,15.8,10.6,0.7,6.3,2.2,0.2,0.5132192846034215,0.3979999999999999,0.863,0.421,0.521,,,,,,,,,,,,,,,0.0,0.186,1.0,,0.0,,,,,,,,,,,,,,,0.636,9.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.78,1.97,2.64,1.44,0.06,2006.0,4.0,4.0,2573.1000000000004,,,,,,,1.0,,1.702,2.525,0.319,0.218,-0.727,-1.453,0.834,3.54,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,11.0,11.0,0.0,4.0,11.0,0.0,0.0,0.0,0.0,1.0,1.0,14.5,14.0,2.0,,0.0,0.0,0.0,0.0,,4.0,3.0,5.0,2.0,2.0,2.0,2.0,4.0,3.0,0.0,0.0,1.0,0.0,0.6,1.0,,,,0.0,,,,,1,275.0,7.128162060999999,2.0953,12.0,starter_track,3.0,semi_star,steal,7250000.0,16090008.0,0.0,5330.0,281.0,0.0,15,622.0,0.628382166,-0.801141035,16.2,1.0,276.0,-0.011429044,-2.768373351,19.6,0.0,1111.0,1.137558359,-1.247464919,13.4,1.0,1808.0,3.738877036,0.776594908,17.0,2.0,1513.0,1.634773544,-0.7438160809999999,15.5,1.0,,,,,0.0,,,0.0,1.0
